,KICH,BLCA,READ,SKCM,PAAD,LGG,LUSC,LUAD,ESCA,OV,THCA,KIRC,SARC,UCEC,STAD,HNSC,UCS,CESC,CHOL,DLBC,LAML,KIRP,COAD,PCPG,THYM,GBM,UVM,MESO,ACC,LIHC,BRCA
ENSG00000182872.15,21.136446003295983,30.292302455341193,28.231454480376495,32.67955932726715,23.43732950148695,40.952294759239415,26.74598704891365,23.100241866742678,26.040397914291965,31.823716352712466,31.47753741481454,20.24409512906925,41.36308742181578,36.894110191754656,23.433352988998667,23.72511606797043,43.81344756301842,35.17532056499374,28.856945944190777,38.6866061866476,26.442394403818565,27.7350825216905,30.106663195825107,32.07463937734825,43.25335016714653,33.61702088453636,28.12348030656237,26.347740261949355,23.319283377441266,18.90498597365704,27.921781722011374
ENSG00000182220.13,488.1727948859658,93.09507339585666,102.44449136516403,115.02902651430233,101.20831813125781,130.1365897382163,124.49375873468456,105.37189971262363,96.77930273220635,84.99746182196628,166.16742923067403,119.08471415821965,142.30894401663838,96.16105556812327,79.0768551452997,86.4860202452367,92.14517874408283,100.98888803747487,92.78781869426338,62.49419214243927,78.2170278491476,125.65455436529767,86.72319114760151,131.34580159271465,93.06450657692785,163.4521438816203,48.98323721464579,82.40940729582788,96.25732890673338,54.84928907173168,145.2002258692239
ENSG00000165195.13,10.07421482195769,7.3946589935125315,6.0738338891468215,8.28105921914755,5.539839464859865,4.496902978963755,9.431531060491402,12.960031815843106,9.761450667538172,3.2610251134603283,5.196247135612131,6.598749607823224,4.932086713992708,4.619813503739525,5.3727683316765,7.620963254609819,4.439533486284141,9.74223425097312,5.545500514790591,3.1321890742618366,7.091234156889801,4.205237692859317,5.647843418356394,2.360661114168645,3.676959065666413,4.942836814235021,16.65253228342025,2.7015997391891533,3.273553392238835,3.380002183062707,5.705864171142613
ENSG00000196338.12,0.0678757341044898,0.4509693757353227,0.37314471621600304,2.7342174680481666,1.2866302663821927,80.44713596615611,0.5773322291935621,0.49016657551666215,0.8248458169751742,1.4732546707987917,0.19869005488771338,0.3538305206392738,2.801568405166631,0.7571588076087542,1.0152721131446305,0.20100045000480438,3.3147091043155013,0.4267090423918567,0.8870098717817271,0.44180147141449305,4.69493516995266,0.5513476038394031,0.41683858050046246,0.9367505649709869,0.7004716981528468,54.32154366166551,0.7641992963615161,0.784127228982485,10.518417938897024,0.14808404558485355,0.5612827165331731
ENSG00000147081.14,0.03162540700775151,0.0055283449032143385,0.14909560414315762,0.002987550956156395,0.010374931644268703,0.0038110519638085358,0.004467734973689645,0.0022530061096659323,0.03561567971129523,0.013885121592625465,0.002834202605654316,0.013582342389944777,0.0599561342875344,0.007145192973854631,0.11186684440715407,0.003999974787577868,0.09044444652734587,0.014432397267722592,0.0019999541065548214,0.004600034704333305,0.001632884133213968,0.025861009075998607,0.13498829071905807,0.4512996120113843,0.0017017229408388909,0.0061851690894499925,0.002199979206638931,0.0009999891070171,0.020069574727178928,0.0016666391275790295,0.003224874836422641
ENSG00000123560.13,0.37536612578192985,0.3720060341371433,0.3114783680688509,208.95970515107544,3.4782518949792887,1135.7204754748277,2.443023635934249,0.2382645881485358,2.116424875202296,0.344249079630562,2.487923178502181,0.15712617666199172,13.629141354213946,0.16067997803099002,1.5191629613050228,0.62692560725268,3.705625754509528,0.1766266617142711,0.08350141731387284,1.3302138239627788,0.6558095776416223,0.11217937347943471,0.5500675057639688,5.475037812423384,3.1457248194800926,441.78581491510204,40.78938194025715,0.30787787898185687,4.823879404680808,0.08474983506235167,3.5142774375025447
ENSG00000123562.16,95.271865595797,185.61469168239108,198.56556770574693,213.2740324271629,164.13482157161772,199.5999170952376,234.45714214751612,199.1422891316058,180.7898253365867,165.82341053795108,163.19978758430176,159.51371081035123,351.0741684469044,188.25793859221673,166.67995497120162,196.84997093778898,218.83832720048633,202.35376060060577,156.9323117423611,73.19950909118495,112.88885774008052,147.68154481727967,199.58589900323477,302.34828687605545,105.62935341833297,240.64714040579315,110.69961753953918,219.82942750041482,288.24869965720137,119.80895755316868,339.2649113012528
ENSG00000123572.16,3.4809278150133203,0.46219320505110545,0.1569503158234507,0.05106232431231986,0.8691234739546742,0.03332209058748195,0.9825608843522329,1.489394325531506,0.5352300994966712,0.6145854972380278,0.8232657122545818,0.31072854001267497,3.214342654749942,0.093053313006073,0.7710708328408511,0.12523056485259967,4.3284068250207435,0.18603378863196415,0.1470011516396978,0.013400019858240811,0.0009999891070171004,1.8430813215362332,0.1878646189341379,2.6942001548485193,0.8941629046208149,0.20359047560559945,0.004999922447374439,1.6153779954894871,11.570766845908002,0.0353332443336517,1.1322537654267033
ENSG00000213397.10,11.782205325351123,29.99752067490388,33.3112128240749,23.4670631288923,18.36423377412722,26.056011905991948,20.052861203694853,17.773581927227927,15.10445362783128,12.876319879511385,17.427734704930053,21.447242876957436,45.38811445464773,36.812486550192915,16.774608545530917,19.252736808447263,40.19393966573948,40.29362991257146,17.707108978278892,58.55932670795128,14.898822262943636,24.935626860173368,30.584253385750984,17.53489688941879,39.105510478452054,28.793872941111925,21.668728291605152,54.81720536814483,25.534177448349748,14.496768418482036,18.119926640978807
ENSG00000235961.5,4.456020267112313,0.8133655124173123,0.43790099160604096,7.899332593164273,1.862749220607811,13.581978403606549,1.8099478202284427,3.367555755081813,0.7271594648631575,3.407132453873062,3.7882443992016257,14.533598734822295,4.765103101562075,6.287509118159476,1.761654269406572,0.6040417798101098,8.168256585669823,3.312719327948988,3.907532736749926,2.545764301211514,0.5037836612124068,11.501143097464572,0.4403041689644439,4.635596535337952,2.7718775830340077,3.780537236167038,89.02218240387893,5.673461875128802,8.419578052812552,11.4888535620671,1.01215543851947
ENSG00000012211.12,7.287796304250999,12.9155884291638,9.320570501082344,8.580825996416912,7.306669001767621,1.2765560189382914,14.966210912143298,8.70863481205932,26.385696811838223,21.094784232027695,5.167434616381925,4.927486558489008,7.557470459664532,6.868419158661827,13.26833990945821,14.221652054511509,7.019136759443983,13.48112327189648,6.0309267012683865,6.12661249815717,11.082941016665895,5.3491770050500085,9.226253689955685,1.8522499727263382,8.955051352474392,4.065053664113085,6.501015397533626,5.4597491591545,6.610303509418194,2.6355869208592195,7.42261824454337
ENSG00000169188.4,10.981082605433455,19.69255508648098,19.465412692363675,17.095599284517537,13.852501295242593,8.665984440956587,19.98425587065112,14.151356596788903,21.076492482645634,18.00438754173485,9.0774380291061,10.094712526757963,18.31418226971281,16.556409805804478,16.92347065506054,19.33444949951455,17.02161199936127,23.624833882471645,15.372112692538824,20.799485050068455,12.3137703950495,13.16317091138373,19.709699764600472,8.753569138925734,14.08129970265907,11.751783481638514,10.113033873728094,11.541086970209989,14.242585811760433,8.981239875927693,18.535932202521362
ENSG00000177485.6,7.0634379917591446,6.787863454002924,9.773475031748877,9.97120309675515,6.619351689302155,13.226300322005613,11.297548302536283,8.906616099948561,16.64908902808241,10.371048494489495,12.143972371101112,6.717245113124261,5.942599173467093,7.593182800189578,10.439208661965171,9.181774003412011,7.27542511981707,9.319454521286833,7.09548859746865,5.988570680809369,16.935462056240166,6.088768022035712,8.377014564849636,5.47591146331087,9.434849468921488,12.020384849526474,4.014591546884423,5.546016137105978,5.859127223028796,7.1795135738739555,13.037229963420188
ENSG00000157600.11,9.679112829922309,9.36049214485012,20.705424209465313,20.913878579636215,14.952462827614166,12.168439250988405,15.25156893182543,16.343725268216858,23.81672221370689,16.131760237552744,8.596358043515277,6.69271051300829,8.598525250560824,11.804984020410638,20.88760022911744,12.554376308800865,9.746204344274721,13.218889661955846,7.436502736966806,5.788208746403841,40.249377656123556,9.125288131069688,20.641117613317842,16.67389786190586,8.964862078077857,12.78018688738138,10.709790899073544,12.48038181652291,11.515141581102354,3.485585094996985,21.697309223843913
ENSG00000065923.9,5.496620789830598,3.7655621816323865,1.384571627517399,2.5541031634964244,5.544004138125983,8.268309040315625,6.541627623497362,5.068712212728223,7.276062655166584,3.146713530000956,6.276362814451906,3.140890161292653,2.52671765054214,3.3143471021464497,5.403311718757349,4.747115895239387,3.679334509637513,5.3930747174210145,9.764003374903073,11.13970688003934,14.04576160223419,5.968690013528107,2.300367744684102,11.882875275867605,2.620632347678552,4.346993265878634,0.1553986407518157,6.512902334588726,3.0233390543318626,2.424664324643536,7.926109218157905
