sample,chrX_non_escaping_promoter_CpG_islands_mean_beta,autosome_mean_beta,XIST_TPM,Classification,Secondary_Class
TCGA-NA-A4QY-01,0.334354152,0.063670377,59.59006847,UCS,
TCGA-BH-A0DK-01,0.363992337,0.11269047,9.001091764,BRCA,
TCGA-MP-A4T4-01,0.409424743,0.127595055,155.9348951,LUAD,
TCGA-SI-A71Q-01,0.401556626,0.052284291,238.7902299,SARC,
TCGA-5P-A9KC-01,0.367813762,0.059836896,61.26962006,KIRP,
TCGA-E2-A3DX-01,0.397593062,0.089512611,89.05964772,BRCA,
TCGA-E8-A413-01,0.397981745,0.063460901,181.4590248,THCA,
TCGA-22-4613-01,0.334767382,0.062691447,25.43071289,LUSC,
TCGA-78-7153-01,0.445485074,0.121312149,21.07119164,LUAD,
TCGA-AJ-A3I9-01,0.455408057,0.064003437,205.9428173,UCEC,
TCGA-DJ-A13P-01,0.480893641,0.071371473,134.9704713,THCA,
TCGA-AN-A0AS-01,0.436860721,0.054652618,62.12921841,BRCA,
TCGA-MP-A4TA-01,0.368721556,0.084918142,50.68194549,LUAD,
TCGA-L9-A5IP-01,0.300944692,0.086282728,9.321098579,LUAD,
TCGA-AC-A3W6-01,0.440143758,0.075859051,166.7219215,BRCA,
TCGA-A8-A0AB-01,0.487577756,0.065439981,142.1036696,BRCA,
TCGA-13-0905-01,0.485633701,0.039559927,62.76115511,OV,
TCGA-FR-A69P-06,0.191734877,0.056868742,7.911218948,SKCM,
TCGA-BS-A0V7-01,0.444140228,0.064920389,1450.465233,UCEC,
TCGA-ER-A19G-06,0.249073366,0.072023788,21.2516065,SKCM,
TCGA-QR-A6GS-01,0.257205548,0.053553409,88.05298456,PCPG,
TCGA-A8-A090-01,0.241628557,0.075679661,10.67082637,BRCA,
TCGA-BH-A18I-01,0.277598291,0.076536956,160.4855952,BRCA,
TCGA-H2-A3RH-01,0.430869142,0.066156216,247.7944389,THCA,
TCGA-63-A5M9-01,0.295964699,0.062918881,36.70996923,LUSC,
TCGA-AR-A2LN-01,0.420180904,0.094856733,125.0967068,BRCA,
TCGA-55-A493-01,0.43422781,0.139099021,52.81222431,LUAD,
TCGA-DJ-A3UQ-01,0.36870792,0.068143362,108.5638516,THCA,
TCGA-E9-A5UP-01,0.396164645,0.071255889,53.27918098,BRCA,
TCGA-AR-A254-01,0.377215001,0.081896389,95.00950852,BRCA,
TCGA-LT-A8JT-01,0.420461667,0.06848332,170.4258065,BLCA,
TCGA-75-6212-01,0.40331385,0.108033241,32.79036373,LUAD,
TCGA-BP-4981-01,0.198089198,0.074427801,23.82162623,KIRC,
TCGA-Q1-A6DW-01,0.497543266,0.085270238,141.5531457,CESC,
TCGA-BH-A0E0-01,0.447617378,0.065541793,65.06906869,BRCA,
TCGA-33-4587-01,0.201569724,0.057437594,9.081307327,LUSC,
TCGA-A2-A0CY-01,0.225328376,0.059747561,6.701109585,BRCA,
TCGA-DA-A1IA-06,0.431359505,0.075414446,3.40109664,SKCM,
TCGA-WB-A815-01,0.300806438,0.049111061,307.3417609,PCPG,
TCGA-QH-A65V-01,0.447744631,0.084233568,246.8686792,LGG,
TCGA-5L-AAT0-01,0.450404217,0.080965362,239.9184007,BRCA,
TCGA-BH-A18G-01,0.387828004,0.077728203,25.28132198,BRCA,
TCGA-D8-A1JC-01,0.226797217,0.068504049,63.82280009,BRCA,
TCGA-3B-A9HP-01,0.448425651,0.062443118,182.5565978,SARC,
TCGA-CK-6746-01,0.473766138,0.094319076,3.461026529,COAD,
TCGA-DE-A69K-01,0.369571031,0.063545089,174.962266,THCA,
TCGA-30-1855-01,0.218019748,0.046363207,5.301130293,OV,
TCGA-S4-A8RP-01,0.416715614,0.079895349,236.7958522,PAAD,
TCGA-L5-A4OM-01,0.268799469,0.062635905,175.4358768,ESCA,
TCGA-S7-A7X2-01,0.334181411,0.052019802,160.7193696,PCPG,
TCGA-DS-A1O9-01,0.408213017,0.127310473,59.90896482,CESC,
TCGA-55-8621-01,0.426979279,0.119544992,94.9897539,LUAD,
TCGA-N5-A4RU-01,0.373941655,0.058786925,41.2722447,UCS,
TCGA-D8-A1JU-01,0.385869954,0.070053126,81.84940364,BRCA,
TCGA-EX-A8YF-01,0.475782925,0.070272473,164.4266115,CESC,
TCGA-CI-6620-01,0.479820422,0.076330549,46.44978456,READ,
TCGA-AX-A2H4-01,0.437250132,0.091819635,149.4998265,UCEC,
TCGA-VS-A9UD-01,0.342880979,0.088466361,125.0013616,CESC,
TCGA-24-1924-01,0.342598574,0.046403151,26.5419047,OV,
TCGA-XF-AAME-01,0.332952352,0.062641754,90.30287407,BLCA,
TCGA-B6-A0I9-01,0.35344228,0.070885931,318.1801447,BRCA,
TCGA-CV-6942-01,0.463151015,0.124541309,63.20207415,HNSC,
TCGA-KP-A3VZ-01,0.238732565,0.058345846,6.351071447,UCEC,
TCGA-UU-A93S-01,0.452387045,0.087539409,261.0350998,BRCA,
TCGA-3X-AAVB-01,0.522376517,0.090483829,196.1345656,CHOL,
TCGA-AR-A2LE-01,0.46809517,0.077943023,90.10279786,BRCA,
TCGA-HB-A3L4-01,0.369608798,0.050925912,176.876675,SARC,
TCGA-X7-A8M5-01,0.387581036,0.060644952,326.581668,THYM,
TCGA-2J-AABT-01,0.401748759,0.067187379,133.0846159,PAAD,
TCGA-AQ-A1H3-01,0.408634528,0.073785622,75.99855063,BRCA,
TCGA-WB-A81M-01,0.378836759,0.049273127,246.7660308,PCPG,
TCGA-AN-A0XL-01,0.362067474,0.065396726,168.2660136,BRCA,
TCGA-CE-A3ME-01,0.358760918,0.069439736,144.4173235,THCA,
TCGA-BP-4351-01,0.434296315,0.076928379,382.3632345,KIRC,
TCGA-57-1585-01,0.276357573,0.048736985,9.910789582,OV,
TCGA-73-4668-01,0.311004557,0.07248528,9.421129271,LUAD,
TCGA-30-1861-01,0.216347999,0.044310784,7.870743912,OV,
TCGA-DU-7015-01,0.218096073,0.07325514,11.36085887,LGG,
TCGA-A8-A075-01,0.408366382,0.058025583,125.0533591,BRCA,
TCGA-DX-A6YX-01,0.284500444,0.063875026,3.970993502,SARC,
TCGA-27-1832-01,0.41292904,0.045587556,113.4883188,GBM,
TCGA-ZC-AAAF-01,0.349041273,0.069625744,296.3791194,THYM,
TCGA-C5-A7CM-01,0.456383231,0.070595851,220.6781529,CESC,
TCGA-KP-A3W4-01,0.394952427,0.063656482,193.2467043,UCEC,
TCGA-CQ-7071-01,0.485156437,0.06582803,25.62180129,HNSC,
TCGA-CN-5367-01,0.403411584,0.106179859,16.6113797,HNSC,
TCGA-3C-AAAU-01,0.211093668,0.077944571,13.80099138,BRCA,
TCGA-AR-A24H-01,0.401312231,0.078917305,24.12070216,BRCA,
TCGA-H2-A421-01,0.359246228,0.071531896,207.3465166,THCA,
TCGA-AB-2832-03,0.191149395,0.05217688,7.890955479,LAML,
TCGA-EA-A43B-01,0.366848193,0.086720324,181.0695322,CESC,
TCGA-OL-A66J-01,0.456495966,0.08012914,229.905951,BRCA,
TCGA-AB-2851-03,0.461964019,0.056260449,194.9959027,LAML,
TCGA-BH-A0DS-01,0.607069998,0.087202979,124.5170938,BRCA,
TCGA-N5-A4RN-01,0.087164649,0.056103459,16.43044899,UCS,
TCGA-DJ-A1QF-01,0.228199465,0.078935897,49.26188745,THCA,
TCGA-A8-A06Y-01,0.488940256,0.064344088,157.3463607,BRCA,
TCGA-DJ-A2QC-01,0.390885086,0.076164499,126.1678045,THCA,
TCGA-EA-A44S-01,0.44397369,0.062932532,294.3930903,CESC,
TCGA-EK-A2PL-01,0.493995629,0.077345809,294.0056358,CESC,
TCGA-A2-A0CK-01,0.412554575,0.065895302,160.5523532,BRCA,
TCGA-BR-6456-01,0.350721509,0.083856088,38.02035243,STAD,
TCGA-IW-A3M6-01,0.286574167,0.078510422,34.07165213,SARC,
TCGA-25-1315-01,0.125319694,0.036007293,7.571084657,OV,
TCGA-25-1321-01,0.093529123,0.040888906,3.890889476,OV,
TCGA-EM-A2CM-01,0.437800306,0.068266821,82.04821259,THCA,
TCGA-HT-7482-01,0.348722015,0.071016855,64.47196276,LGG,
TCGA-A1-A0SE-01,0.427706905,0.071707607,30.44007482,BRCA,
TCGA-DX-AB2J-01,0.467517206,0.054930348,148.9309719,SARC,
TCGA-EA-A5O9-01,0.378183974,0.063979529,68.08192857,CESC,
TCGA-18-3408-01,0.339335552,0.071726072,26.41160372,LUSC,
TCGA-B6-A0IC-01,0.478579286,0.054179477,233.6977445,BRCA,
TCGA-BP-4163-01,0.30207929,0.07693419,15.85097853,KIRC,
TCGA-EM-A22N-01,0.395755893,0.070139778,149.977264,THCA,
TCGA-ZB-A966-01,0.386623115,0.074600609,455.3714397,THYM,
TCGA-CN-A499-01,0.458337917,0.07800306,91.88134051,HNSC,
TCGA-HZ-A77Q-01,0.414573081,0.083793088,87.59034824,PAAD,
TCGA-A2-A0YD-01,0.471902225,0.085352792,100.4406876,BRCA,
TCGA-AR-A2LK-01,0.408820891,0.080519616,107.9485459,BRCA,
TCGA-LL-A73Z-01,0.380641221,0.086987769,101.9699323,BRCA,
TCGA-BJ-A191-01,0.398277901,0.068856519,262.5048013,THCA,
TCGA-BH-A0HL-01,0.463202685,0.065532812,223.1237072,BRCA,
TCGA-23-1107-01,0.405245649,0.05559322,37.52031409,OV,
TCGA-E1-A7YH-01,0.424211257,0.073075254,413.8889724,LGG,
TCGA-EX-A69M-01,0.417341875,0.091200395,26.64143707,CESC,
TCGA-3A-A9IR-01,0.363555378,0.057128225,382.6283604,PAAD,
TCGA-D8-A142-01,0.316949796,0.073449741,70.75204781,BRCA,
TCGA-S7-A7WV-01,0.356202805,0.065893937,108.6993874,PCPG,
TCGA-QR-A706-01,0.308593931,0.068598741,214.837198,PCPG,
TCGA-B0-5690-01,0.440929583,0.071878699,96.83790747,KIRC,
TCGA-C8-A135-01,0.321252441,0.08188561,10.54070896,BRCA,
TCGA-BT-A20P-01,0.36188345,0.080106214,347.7965954,BLCA,
TCGA-DJ-A2QA-01,0.341039199,0.070184099,73.30298282,THCA,
TCGA-E2-A154-01,0.410138063,0.085726089,205.5577563,BRCA,
TCGA-B6-A0I8-01,0.342083332,0.062241439,62.87000619,BRCA,
TCGA-XU-AAXX-01,0.341099346,0.067372815,178.0575747,THYM,
TCGA-E9-A1RE-01,0.358884649,0.082523906,136.5513721,BRCA,
TCGA-BL-A5ZZ-01,0.461655213,0.051049246,97.55879272,BLCA,
TCGA-CQ-7069-01,0.420595027,0.067332962,45.26110808,HNSC,
TCGA-FF-8041-01,0.351708872,0.086896521,90.45322273,DLBC,
TCGA-05-4425-01,0.335142785,0.139019156,10.07075542,LUAD,
TCGA-4B-A93V-01,0.264222463,0.090267038,15.45069683,LUAD,
TCGA-BK-A6W4-01,0.34057749,0.06183963,203.9681387,UCEC,
TCGA-AO-A1KO-01,0.402545622,0.063348226,82.67045947,BRCA,
TCGA-XU-AAXW-01,0.354973388,0.066260344,219.1690087,THYM,
TCGA-BR-8373-01,0.273228148,0.065453634,17.06064162,STAD,
TCGA-BH-A0W7-01,0.366662535,0.080648542,132.9647485,BRCA,
TCGA-D7-6519-01,0.281570602,0.065430939,3.331103084,STAD,
TCGA-BH-A0W5-01,0.449660133,0.08247385,220.0976605,BRCA,
TCGA-DX-A3U6-01,0.420703622,0.077485996,188.236162,SARC,
TCGA-AN-A049-01,0.398315925,0.062912085,181.0695322,BRCA,
TCGA-E9-A1R5-01,0.227378903,0.061415078,24.09062637,BRCA,
TCGA-BH-A0DI-01,0.450053417,0.081868506,58.41228837,BRCA,
TCGA-CL-5918-01,0.278962825,0.076086993,38.47101531,READ,
TCGA-VW-A7QS-01,0.394708335,0.084171852,243.2169559,LGG,
TCGA-NH-A6GB-01,0.405914543,0.091112843,88.97943299,COAD,
TCGA-20-0987-01,0.344454584,0.063538083,13.23145673,OV,
TCGA-Q1-A5R2-01,0.419888358,0.082063415,130.970674,CESC,
TCGA-VS-A9UP-01,0.306774007,0.074676778,219.9146645,CESC,
TCGA-DX-AB2H-01,0.31367303,0.052194216,154.8148443,SARC,
TCGA-B6-A409-01,0.398062156,0.06241483,49.28237915,BRCA,
TCGA-BH-A0BZ-01,0.368722216,0.090688801,28.66066144,BRCA,
TCGA-OR-A5JD-01,0.384179498,0.061831899,103.1499992,ACC,
TCGA-FG-A70Z-01,0.426347043,0.074723476,92.69373963,LGG,
TCGA-29-1766-01,0.283602432,0.048930457,12.94120453,OV,
TCGA-BJ-A0Z3-01,0.40065823,0.078719024,75.79338316,THCA,
TCGA-PL-A8LX-01,0.439182779,0.057047961,153.4048197,BRCA,
TCGA-LP-A4AW-01,0.380449919,0.070739753,214.5395767,CESC,
TCGA-TM-A84H-01,0.268034044,0.060717562,354.3423273,LGG,
TCGA-A3-A8OU-01,0.431034393,0.065674184,163.3021528,KIRC,
TCGA-XF-AAMT-01,0.304017942,0.054186043,193.286893,BLCA,
TCGA-LL-A740-01,0.479668322,0.136404717,68.56973303,BRCA,
TCGA-D8-A1XB-01,0.421915028,0.088749962,215.7175884,BRCA,
TCGA-13-A5FT-01,0.225529802,0.055560964,195.6864429,OV,
TCGA-CM-5344-01,0.323831134,0.067120649,31.14006391,COAD,
TCGA-WB-A80V-01,0.216888584,0.053848222,535.3727876,PCPG,
TCGA-EW-A1IX-01,0.380998381,0.064708592,145.6033764,BRCA,
TCGA-BH-A0BW-01,0.243745388,0.067407231,104.5536777,BRCA,
TCGA-KN-8434-01,0.472227363,0.075444061,62.33195252,KICH,
TCGA-GM-A2DL-01,0.416694412,0.101992461,131.4071531,BRCA,
TCGA-A2-A3XZ-01,0.448353744,0.074407381,178.2675125,BRCA,
TCGA-C9-A480-01,0.469924126,0.081093607,81.75868006,HNSC,
TCGA-4C-A93U-01,0.417730051,0.074587285,180.1806157,THCA,
TCGA-B0-5075-01,0.39543902,0.078419528,75.7093722,KIRC,
TCGA-55-6984-01,0.465614852,0.141661718,53.02129492,LUAD,
TCGA-29-1711-01,0.437570704,0.05300367,51.20099707,OV,
TCGA-CN-6018-01,0.423460042,0.094771781,6.51109415,HNSC,
TCGA-YT-A95F-01,0.372920837,0.062538193,366.0507829,THYM,
TCGA-5T-A9QA-01,0.517926092,0.109777568,82.40157455,BRCA,
TCGA-AB-2858-03,0.410554651,0.061913532,230.4963348,LAML,
TCGA-D7-A6EV-01,0.298809583,0.070094275,10.62064883,STAD,
TCGA-B0-5104-01,0.324219393,0.06842654,27.42082362,KIRC,
TCGA-XM-A8RH-01,0.361564892,0.065501251,261.4334621,THYM,
TCGA-D8-A73X-01,0.472893784,0.067040918,219.5947876,BRCA,
TCGA-HT-7610-01,0.377349005,0.081209049,164.3810291,LGG,
TCGA-12-1597-01,0.459942004,0.071715055,30.52035843,GBM,
TCGA-CJ-4874-01,0.442432136,0.066247011,15.97119104,KIRC,
TCGA-M8-A5N4-01,0.382099971,0.060849511,145.5630121,PAAD,
TCGA-C5-A1BI-01,0.412114295,0.09973074,104.9312073,CESC,
TCGA-D3-A2JG-06,0.261629955,0.070540014,99.18155916,SKCM,
TCGA-86-7953-01,0.353091022,0.109511875,108.5412787,LUAD,
TCGA-D8-A13Y-01,0.063856613,0.069470426,14.40102905,BRCA,
TCGA-FD-A62S-01,0.380940825,0.060690605,58.87976466,BLCA,
TCGA-AR-A0U4-01,0.363085437,0.06280691,65.93168284,BRCA,
TCGA-AJ-A8CW-01,0.474846874,0.089682108,235.1764844,UCEC,
TCGA-MA-AA3W-01,0.409648325,0.081835455,197.457725,CESC,
TCGA-WL-A834-01,0.404931644,0.082758707,48.22134546,CESC,
TCGA-QR-A702-01,0.304198796,0.054846924,256.728562,PCPG,
TCGA-BF-A5EP-01,0.287261063,0.061131903,20.59040069,SKCM,
TCGA-21-5782-01,0.40232053,0.066598111,36.52975063,LUSC,
TCGA-23-2078-01,0.373535786,0.048095697,33.54207418,OV,
TCGA-BP-4774-01,0.394277387,0.076835002,168.417705,KIRC,
TCGA-XF-A9T3-01,0.334244722,0.074666951,224.9249668,BLCA,
TCGA-BF-AAOU-01,0.384933576,0.071021036,89.2883472,SKCM,
TCGA-04-1356-01,0.358071181,0.037836615,77.84864373,OV,
TCGA-A8-A09N-01,0.431935633,0.05928306,137.6728244,BRCA,
TCGA-50-5931-01,0.45546819,0.105697843,275.6129756,LUAD,
TCGA-C5-A8YQ-01,0.431588521,0.06434795,59.05961309,CESC,
TCGA-EW-A1P1-01,0.429861594,0.10447307,55.21161894,BRCA,
TCGA-QG-A5YX-01,0.226398006,0.063036769,7.721065758,COAD,
TCGA-IR-A3LI-01,0.445975393,0.073256333,55.05111961,CESC,
TCGA-61-1736-01,0.230779909,0.038184906,10.22125188,OV,
TCGA-99-AA5R-01,0.363581925,0.107748593,186.7675494,LUAD,
TCGA-CZ-4856-01,0.395347565,0.066610345,8.47081041,KIRC,
TCGA-EM-A4FF-01,0.366274797,0.062059841,229.3170794,THCA,
TCGA-E2-A1LB-01,0.430394802,0.057176925,84.4894909,BRCA,
TCGA-78-7146-01,0.400814358,0.111823657,51.72177924,LUAD,
TCGA-24-1850-01,0.155352521,0.04280489,3.731097343,OV,
TCGA-A8-A06P-01,0.348836964,0.055386417,42.46198764,BRCA,
TCGA-IB-7649-01,0.386830495,0.079781261,9.081307327,PAAD,
TCGA-C8-A130-01,0.3240496,0.079078594,111.6237338,BRCA,
TCGA-OR-A5KT-01,0.382214741,0.063400608,117.0596451,ACC,
TCGA-AJ-A3BI-01,0.154592762,0.071384589,5.530845339,UCEC,
TCGA-5B-A90C-01,0.422999311,0.068716053,96.69034958,UCEC,
TCGA-A8-A07W-01,0.216377716,0.078786626,6.890936199,BRCA,
TCGA-24-0968-01,0.324814744,0.059641469,13.39107615,OV,
TCGA-BH-A0HX-01,0.309266686,0.073626905,32.51199094,BRCA,
TCGA-OL-A66L-01,0.421280171,0.092871624,278.8605418,BRCA,
TCGA-GS-A9U4-01,0.371429914,0.071764449,126.8869598,DLBC,
TCGA-BC-4072-01,0.326847048,0.070364658,135.9469524,LIHC,
TCGA-EB-A3XD-01,0.427944708,0.084775615,9.281126991,SKCM,
TCGA-WY-A858-01,0.380954959,0.071297695,266.7602692,LGG,
TCGA-24-1464-01,0.161342933,0.06905414,5.161176614,OV,
TCGA-BH-A1FE-09,0.380174936,0.076222579,82.72500402,BRCA,
TCGA-EW-A1P5-01,0.365293009,0.068640709,125.7138682,BRCA,
TCGA-E9-A2JS-01,0.38844772,0.090012286,125.5832288,BRCA,
TCGA-KS-A4IC-01,0.371205936,0.061009398,283.400796,THCA,
TCGA-ET-A25N-01,0.351042026,0.075380598,46.50132759,THCA,
TCGA-CZ-4863-01,0.343757313,0.066280673,38.55109677,KIRC,
TCGA-AO-A03N-01,0.458862946,0.062938194,47.05251718,BRCA,
TCGA-23-1109-01,0.077750977,0.052076883,6.010979084,OV,
TCGA-A8-A06X-01,0.305807692,0.075786095,5.940976163,BRCA,
TCGA-A7-A6VV-01,0.304876144,0.067275994,28.12146794,BRCA,
TCGA-E2-A14P-01,0.280205328,0.076328203,17.41067221,BRCA,
TCGA-A8-A09I-01,0.427719541,0.078608042,79.73272106,BRCA,
TCGA-BH-A0W4-01,0.388435154,0.070734093,78.73318851,BRCA,
TCGA-J2-8194-01,0.447360423,0.102154798,118.9820393,LUAD,
TCGA-E3-A3E3-01,0.281543331,0.068554668,66.80110211,THCA,
TCGA-A1-A0SJ-01,0.480439783,0.076562307,41.31231497,BRCA,
TCGA-30-1718-01,0.489440745,0.057013976,34.21127578,OV,
TCGA-CG-4465-01,0.48805834,0.08431706,15.03132206,STAD,
TCGA-ZP-A9D1-01,0.381144408,0.093931722,106.4992898,LIHC,
TCGA-EB-A42Y-01,0.223100519,0.061523933,4.640885166,SKCM,
TCGA-29-2414-09,0.188156667,0.047070093,3.260978975,OV,
TCGA-DD-A73C-01,0.417727517,0.066570551,39.10008937,LIHC,
TCGA-10-0928-01,0.315996237,0.050089664,19.86146312,OV,
TCGA-97-8172-01,0.35239644,0.123499824,61.63167092,LUAD,
TCGA-LD-A66U-01,0.413510729,0.069484995,236.1238565,BRCA,
TCGA-E9-A54X-01,0.433471699,0.076291691,194.4155763,BRCA,
TCGA-NF-A4WU-01,0.435228566,0.066279792,360.4361741,UCS,
TCGA-XF-A9SU-01,0.358460974,0.067324614,151.8601997,BLCA,
TCGA-FW-A3TV-06,0.431417525,0.068610937,74.7188321,SKCM,
TCGA-A2-A0CX-01,0.382137975,0.062196591,58.58258705,BRCA,
TCGA-D3-A1Q4-06,0.325512805,0.072376558,10.51079581,SKCM,
TCGA-BR-6458-01,0.286870018,0.081337387,12.50124608,STAD,
TCGA-KS-A4I9-01,0.269677381,0.05841478,192.7784531,THCA,
TCGA-EK-A3GM-01,0.457554705,0.072699192,277.1263341,CESC,
TCGA-CV-6934-01,0.415520768,0.085390499,19.75163258,HNSC,
TCGA-59-2355-01,0.195530795,0.0437851,3.111046589,OV,
TCGA-21-5784-01,0.399216115,0.06821558,17.38052794,LUSC,
TCGA-EB-A6R0-01,0.271333034,0.072276018,144.3472688,SKCM,
TCGA-EM-A22J-01,0.390436772,0.067615966,107.0024485,THCA,
TCGA-D6-6515-01,0.432606187,0.101140752,15.85097853,HNSC,
TCGA-EL-A3T9-01,0.454157619,0.05808782,82.13925744,THCA,
TCGA-ER-A19D-06,0.496824478,0.073311958,250.5057659,SKCM,
TCGA-IN-A7NR-01,0.412912836,0.071572217,80.5604591,STAD,
TCGA-A2-A0EQ-01,0.376882579,0.080409727,38.35120492,BRCA,
TCGA-EL-A3MW-01,0.364780985,0.066110947,137.3106769,THCA,
TCGA-49-4490-01,0.363137641,0.119178391,48.14119337,LUAD,
TCGA-BG-A3EW-01,0.469682412,0.066831626,172.1115373,UCEC,
TCGA-OR-A5JF-01,0.465214188,0.063769551,141.8478034,ACC,
TCGA-BB-7871-01,0.307202256,0.068000483,90.49084899,HNSC,
TCGA-N9-A4Q7-01,0.431110653,0.087673851,113.7876364,UCS,
TCGA-WK-A8XT-01,0.411963275,0.045303188,205.3726134,SARC,
TCGA-AR-A1AK-01,0.432669318,0.0709677,95.94262452,BRCA,
TCGA-2L-AAQJ-01,0.400656007,0.071227505,49.8699897,PAAD,
TCGA-D8-A1JP-01,0.220063753,0.061406771,28.43113916,BRCA,
TCGA-QQ-A5VC-01,0.243335128,0.071441127,5.400900612,SARC,
TCGA-CQ-6228-01,0.463705182,0.066647664,74.98863201,HNSC,
TCGA-ZJ-AB0I-01,0.437411288,0.051060943,81.05335508,CESC,
TCGA-D3-A51N-06,0.318910508,0.056381041,383.8237036,SKCM,
TCGA-IB-7645-01,0.376799143,0.093196154,68.57923947,PAAD,
TCGA-A2-A0CL-01,0.332551735,0.089956711,66.59306326,BRCA,
TCGA-50-6595-01,0.415706941,0.123660284,14.36115622,LUAD,
TCGA-D7-8579-01,0.440519215,0.085902923,46.95152133,STAD,
TCGA-EK-A2RA-01,0.51458574,0.095099054,532.2646708,CESC,
TCGA-AO-A12A-01,0.392213317,0.075195522,184.6564697,BRCA,
TCGA-S7-A7WU-01,0.354895338,0.050010334,443.042104,PCPG,
TCGA-13-1488-01,0.211223989,0.077765743,3.640912324,OV,
TCGA-EL-A4K1-01,0.384942527,0.055283377,198.734702,THCA,
TCGA-KS-A41L-01,0.407546669,0.053091204,741.3957321,THCA,
TCGA-KN-8429-01,0.167339475,0.06690697,5.350968366,KICH,
TCGA-AJ-A3BD-01,0.46306962,0.066771394,163.8918155,UCEC,
TCGA-EK-A2RK-01,0.49144814,0.087235492,77.88102681,CESC,
TCGA-A8-A0A9-01,0.163989865,0.066250467,16.99101343,BRCA,
TCGA-78-8655-01,0.44539056,0.108834902,155.805246,LUAD,
TCGA-E1-A7Z3-01,0.379382496,0.077104803,128.5601761,LGG,
TCGA-BP-4969-01,0.407753894,0.087910605,106.3075315,KIRC,
TCGA-HW-8319-01,0.455219276,0.065583877,395.9021248,LGG,
TCGA-OR-A5JL-01,0.393599421,0.059488521,121.5494875,ACC,
TCGA-DU-8158-01,0.439898516,0.071223193,82.8999887,LGG,
TCGA-50-5935-01,0.479574521,0.119415372,82.68192082,LUAD,
TCGA-AX-A3GI-01,0.104884908,0.063130165,3.081002814,UCEC,
TCGA-B8-4620-01,0.368625274,0.06901762,79.89869309,KIRC,
TCGA-DX-A8BS-01,0.342614996,0.066893295,16.47149958,SARC,
TCGA-GN-A4U5-01,0.348799917,0.063103719,58.80227225,SKCM,
TCGA-CJ-4900-01,0.383552346,0.097104843,136.958975,KIRC,
TCGA-AC-A8OR-01,0.438000347,0.069827815,74.3211026,BRCA,
TCGA-CQ-7068-01,0.301629879,0.099536785,10.08123163,HNSC,
TCGA-BH-A0C7-01,0.344187906,0.083591998,83.88261893,BRCA,
TCGA-DU-5855-01,0.366779914,0.075080477,139.0538617,LGG,
TCGA-25-1322-01,0.439979384,0.042958016,74.74991326,OV,
TCGA-EM-A22K-01,0.287719732,0.060104935,284.581881,THCA,
TCGA-E1-A7YN-01,0.435678078,0.069815333,183.9665934,LGG,
TCGA-GF-A4EO-06,0.439453075,0.081225409,88.91161542,SKCM,
TCGA-28-5215-01,0.426398705,0.061231176,50.34930643,GBM,
TCGA-BH-A0EI-01,0.292426938,0.071917194,84.15050358,BRCA,
TCGA-HT-A5R7-01,0.339470831,0.074496905,127.7252545,LGG,
TCGA-ER-A19E-06,0.249120561,0.069278796,4.761116729,SKCM,
TCGA-PQ-A6FN-01,0.42970524,0.073008185,131.0796577,BLCA,
TCGA-HT-7877-01,0.409509593,0.084770755,287.7954553,LGG,
TCGA-L1-A7W4-01,0.408800355,0.073846958,133.1676643,PAAD,
TCGA-29-1694-01,0.190606814,0.04679188,3.880923513,OV,
TCGA-43-7658-01,0.391798161,0.065746367,184.1452023,LUSC,
TCGA-AB-2846-03,0.471432244,0.053833333,313.2997916,LAML,
TCGA-BG-A0MK-01,0.487755672,0.068732063,169.3424668,UCEC,
TCGA-CM-5868-01,0.493012564,0.069921087,297.2844104,COAD,
TCGA-E3-A3E1-01,0.394957674,0.068004873,22.59137224,THCA,
TCGA-50-5941-01,0.425210381,0.130059574,13.65067134,LUAD,
TCGA-VS-A9UM-01,0.42546784,0.065141012,169.9775025,CESC,
TCGA-HT-8010-01,0.421129389,0.074084075,140.6338425,LGG,
TCGA-HQ-A2OF-01,0.443394502,0.058031903,80.25948535,BLCA,
TCGA-EL-A3ZS-01,0.397759333,0.06809578,260.6554111,THCA,
TCGA-VS-A9UY-01,0.449236277,0.074393178,132.4679924,CESC,
TCGA-D5-5538-01,0.36980287,0.072896552,65.89970034,COAD,
TCGA-AB-2981-03,0.435563918,0.052739829,226.0973073,LAML,
TCGA-ER-A196-01,0.39357105,0.071851391,15.00113754,SKCM,
TCGA-VS-A9U5-01,0.431839477,0.138266279,126.8341999,CESC,
TCGA-CG-4466-01,0.202285366,0.063044543,5.030842416,STAD,
TCGA-G6-A8L7-01,0.312286101,0.068120351,383.0529442,KIRC,
TCGA-S9-A7IS-01,0.368716234,0.063118959,227.7330707,LGG,
TCGA-CJ-4891-01,0.462227694,0.069381795,110.760526,KIRC,
TCGA-24-1417-01,0.173743968,0.066790407,5.641191842,OV,
TCGA-HU-8602-01,0.480248687,0.131354348,6.821079134,STAD,
TCGA-CQ-A4CE-01,0.412268738,0.092985503,29.44192302,HNSC,
TCGA-C8-A12O-01,0.340984274,0.068930453,64.74962804,BRCA,
TCGA-G4-6307-01,0.428013965,0.063318746,205.1734153,COAD,
TCGA-PD-A5DF-01,0.293371995,0.066925915,109.8735259,LIHC,
TCGA-W2-A7HH-01,0.315162548,0.050096,157.1937449,PCPG,
TCGA-XU-AAY0-01,0.347696793,0.063903889,456.8256982,THYM,
