IDs,Sub_ID,Extension,Ref,Baitset
TCGA-DH-5143-01,TCGA-DH-5143,1,01,Agilent Custom
TCGA-DU-7306-01,TCGA-DU-7306,1,01,Agilent Custom
TCGA-86-6562-01,TCGA-86-6562,1,01,Agilent Custom
TCGA-55-8505-01,TCGA-55-8505,1,01,Agilent Custom
TCGA-86-8359-01,TCGA-86-8359,1,01,Agilent Custom
TCGA-97-7937-01,TCGA-97-7937,1,01,Agilent Custom
TCGA-55-7227-01,TCGA-55-7227,1,01,Agilent Custom
TCGA-55-1592-01,TCGA-55-1592,1,01,Agilent Custom
TCGA-F2-A8YN-01,TCGA-F2-A8YN,1,01,Agilent Custom
TCGA-2J-AABE-01,TCGA-2J-AABE,1,01,Agilent Custom
TCGA-WB-A820-01,TCGA-WB-A820,1,01,Agilent Custom
TCGA-EB-A6QY-01,TCGA-EB-A6QY,1,01,Agilent Custom
TCGA-FP-A9TM-01,TCGA-FP-A9TM,1,01,Agilent Custom
TCGA-FE-A236-01,TCGA-FE-A236,1,01,Agilent Custom
TCGA-HC-8258-01,TCGA-HC-8258,1,01,Agilent Custom
TCGA-QH-A65Z-01,TCGA-QH-A65Z,1,01,Agilent Custom
TCGA-HT-A614-01,TCGA-HT-A614,1,01,Agilent Custom
TCGA-E1-A7YJ-01,TCGA-E1-A7YJ,1,01,Agilent Custom
TCGA-DU-A7TG-01,TCGA-DU-A7TG,1,01,Agilent Custom
TCGA-91-6828-01,TCGA-91-6828,1,01,Agilent Custom
TCGA-86-8055-01,TCGA-86-8055,1,01,Agilent Custom
TCGA-SR-A6MR-01,TCGA-SR-A6MR,1,01,Agilent Custom
TCGA-KK-A6E4-01,TCGA-KK-A6E4,1,01,Agilent Custom
TCGA-KK-A59Y-01,TCGA-KK-A59Y,1,01,Agilent Custom
TCGA-EB-A44O-01,TCGA-EB-A44O,1,01,Agilent Custom
TCGA-VQ-A8E0-01,TCGA-VQ-A8E0,1,01,Agilent Custom
TCGA-BR-A4J7-01,TCGA-BR-A4J7,1,01,Agilent Custom
TCGA-D7-A4YU-01,TCGA-D7-A4YU,1,01,Agilent Custom
TCGA-YZ-A980-01,TCGA-YZ-A980,1,01,Agilent Custom
TCGA-FD-A43N-01,TCGA-FD-A43N,1,01,Agilent Custom
TCGA-06-0750-01,TCGA-06-0750,1,01,Agilent Custom
TCGA-27-2519-01,TCGA-27-2519,1,01,Agilent Custom
TCGA-27-2521-01,TCGA-27-2521,1,01,Agilent Custom
TCGA-CN-A6V1-01,TCGA-CN-A6V1,1,01,Agilent Custom
TCGA-P3-A6T7-01,TCGA-P3-A6T7,1,01,Agilent Custom
TCGA-B9-7268-01,TCGA-B9-7268,1,01,Agilent Custom
TCGA-S9-A6TU-01,TCGA-S9-A6TU,1,01,Agilent Custom
TCGA-HT-7858-01,TCGA-HT-7858,1,01,Agilent Custom
TCGA-QH-A6CS-01,TCGA-QH-A6CS,1,01,Agilent Custom
TCGA-MN-A4N4-01,TCGA-MN-A4N4,1,01,Agilent Custom
TCGA-85-A4JB-01,TCGA-85-A4JB,1,01,Agilent Custom
TCGA-RW-A689-01,TCGA-RW-A689,1,01,Agilent Custom
TCGA-2A-AAYF-01,TCGA-2A-AAYF,1,01,Agilent Custom
TCGA-EJ-5494-01,TCGA-EJ-5494,1,01,Agilent Custom
TCGA-HU-8243-01,TCGA-HU-8243,1,01,Agilent Custom
TCGA-D7-6527-01,TCGA-D7-6527,1,01,Agilent Custom
TCGA-P3-A5Q6-01,TCGA-P3-A5Q6,1,01,Agilent Custom
TCGA-P3-A5QA-01,TCGA-P3-A5QA,1,01,Agilent Custom
TCGA-P3-A6T4-01,TCGA-P3-A6T4,1,01,Agilent Custom
TCGA-HT-A61C-01,TCGA-HT-A61C,1,01,Agilent Custom
TCGA-49-AAR4-01,TCGA-49-AAR4,1,01,Agilent Custom
TCGA-05-4432-01,TCGA-05-4432,1,01,Agilent Custom
TCGA-EJ-A65E-01,TCGA-EJ-A65E,1,01,Agilent Custom
TCGA-CH-5763-01,TCGA-CH-5763,1,01,Agilent Custom
TCGA-HC-7080-01,TCGA-HC-7080,1,01,Agilent Custom
TCGA-CD-8535-01,TCGA-CD-8535,1,01,Agilent Custom
TCGA-DJ-A1QQ-01,TCGA-DJ-A1QQ,1,01,Agilent Custom
TCGA-V4-A9EH-01,TCGA-V4-A9EH,1,01,Agilent Custom
TCGA-UY-A8OB-01,TCGA-UY-A8OB,1,01,Agilent Custom
TCGA-ZF-AA5P-01,TCGA-ZF-AA5P,1,01,Agilent Custom
TCGA-06-0174-01,TCGA-06-0174,1,01,Agilent Custom
TCGA-15-0742-01,TCGA-15-0742,1,01,Agilent Custom
TCGA-CN-A6V6-01,TCGA-CN-A6V6,1,01,Agilent Custom
TCGA-BQ-7058-01,TCGA-BQ-7058,1,01,Agilent Custom
TCGA-VM-A8CA-01,TCGA-VM-A8CA,1,01,Agilent Custom
TCGA-WY-A85A-01,TCGA-WY-A85A,1,01,Agilent Custom
TCGA-HT-8111-01,TCGA-HT-8111,1,01,Agilent Custom
TCGA-50-8459-01,TCGA-50-8459,1,01,Agilent Custom
TCGA-49-AAR9-01,TCGA-49-AAR9,1,01,Agilent Custom
TCGA-NK-A5CX-01,TCGA-NK-A5CX,1,01,Agilent Custom
TCGA-2J-AABU-01,TCGA-2J-AABU,1,01,Agilent Custom
TCGA-QT-A7U0-01,TCGA-QT-A7U0,1,01,Agilent Custom
TCGA-WB-A80N-01,TCGA-WB-A80N,1,01,Agilent Custom
TCGA-EJ-A6RC-01,TCGA-EJ-A6RC,1,01,Agilent Custom
TCGA-D7-A6F2-01,TCGA-D7-A6F2,1,01,Agilent Custom
TCGA-EL-A3ZG-01,TCGA-EL-A3ZG,1,01,Agilent Custom
TCGA-CE-A3MD-01,TCGA-CE-A3MD,1,01,Agilent Custom
TCGA-IM-A4EB-01,TCGA-IM-A4EB,1,01,Agilent Custom
TCGA-L6-A4EQ-01,TCGA-L6-A4EQ,1,01,Agilent Custom
TCGA-BJ-A0Z0-01,TCGA-BJ-A0Z0,1,01,Agilent Custom
TCGA-DJ-A3V0-01,TCGA-DJ-A3V0,1,01,Agilent Custom
TCGA-KQ-A41N-01,TCGA-KQ-A41N,1,01,Agilent Custom
TCGA-G2-AA3C-01,TCGA-G2-AA3C,1,01,Agilent Custom
TCGA-27-1830-01,TCGA-27-1830,1,01,Agilent Custom
TCGA-02-2485-01,TCGA-02-2485,1,01,Agilent Custom
TCGA-06-0644-01,TCGA-06-0644,1,01,Agilent Custom
TCGA-27-2528-01,TCGA-27-2528,1,01,Agilent Custom
TCGA-S9-A6TV-01,TCGA-S9-A6TV,1,01,Agilent Custom
TCGA-HT-7479-01,TCGA-HT-7479,1,01,Agilent Custom
TCGA-DB-5275-01,TCGA-DB-5275,1,01,Agilent Custom
TCGA-KT-A74X-01,TCGA-KT-A74X,1,01,Agilent Custom
TCGA-QH-A6CV-01,TCGA-QH-A6CV,1,01,Agilent Custom
TCGA-S9-A7J1-01,TCGA-S9-A7J1,1,01,Agilent Custom
TCGA-VW-A8FI-01,TCGA-VW-A8FI,1,01,Agilent Custom
TCGA-HT-7694-01,TCGA-HT-7694,1,01,Agilent Custom
TCGA-MP-A4TD-01,TCGA-MP-A4TD,1,01,Agilent Custom
TCGA-55-7903-01,TCGA-55-7903,1,01,Agilent Custom
TCGA-55-6980-01,TCGA-55-6980,1,01,Agilent Custom
TCGA-90-A4EE-01,TCGA-90-A4EE,1,01,Agilent Custom
TCGA-HZ-7923-01,TCGA-HZ-7923,1,01,Agilent Custom
TCGA-EJ-7789-01,TCGA-EJ-7789,1,01,Agilent Custom
TCGA-M7-A71Y-01,TCGA-M7-A71Y,1,01,Agilent Custom
TCGA-CD-8534-01,TCGA-CD-8534,1,01,Agilent Custom
TCGA-DJ-A3UO-01,TCGA-DJ-A3UO,1,01,Agilent Custom
TCGA-XF-AAN0-01,TCGA-XF-AAN0,1,01,Agilent Custom
TCGA-FD-A5C0-01,TCGA-FD-A5C0,1,01,Agilent Custom
TCGA-27-1831-01,TCGA-27-1831,1,01,Agilent Custom
TCGA-CR-6472-01,TCGA-CR-6472,1,01,Agilent Custom
TCGA-HD-7229-01,TCGA-HD-7229,1,01,Agilent Custom
TCGA-CR-6481-01,TCGA-CR-6481,1,01,Agilent Custom
TCGA-BP-4177-01,TCGA-BP-4177,1,01,Agilent Custom
TCGA-DZ-6132-01,TCGA-DZ-6132,1,01,Agilent Custom
TCGA-DB-A4XC-01,TCGA-DB-A4XC,1,01,Agilent Custom
TCGA-FG-6692-01,TCGA-FG-6692,1,01,Agilent Custom
TCGA-86-8669-01,TCGA-86-8669,1,01,Agilent Custom
TCGA-85-A4CL-01,TCGA-85-A4CL,1,01,Agilent Custom
TCGA-IB-AAUQ-01,TCGA-IB-AAUQ,1,01,Agilent Custom
TCGA-QR-A6H6-01,TCGA-QR-A6H6,1,01,Agilent Custom
TCGA-S7-A7WT-01,TCGA-S7-A7WT,1,01,Agilent Custom
TCGA-HC-A632-01,TCGA-HC-A632,1,01,Agilent Custom
TCGA-ZG-A8QX-01,TCGA-ZG-A8QX,1,01,Agilent Custom
TCGA-V1-A8WN-01,TCGA-V1-A8WN,1,01,Agilent Custom
TCGA-J4-A67T-01,TCGA-J4-A67T,1,01,Agilent Custom
TCGA-IN-A6RO-01,TCGA-IN-A6RO,1,01,Agilent Custom
TCGA-R5-A7O7-01,TCGA-R5-A7O7,1,01,Agilent Custom
TCGA-EM-A3FO-01,TCGA-EM-A3FO,1,01,Agilent Custom
TCGA-12-3652-01,TCGA-12-3652,1,01,Agilent Custom
TCGA-06-5414-01,TCGA-06-5414,1,01,Agilent Custom
TCGA-06-5411-01,TCGA-06-5411,1,01,Agilent Custom
TCGA-TN-A7HL-01,TCGA-TN-A7HL,1,01,Agilent Custom
TCGA-BB-4228-01,TCGA-BB-4228,1,01,Agilent Custom
TCGA-B2-4101-01,TCGA-B2-4101,1,01,Agilent Custom
TCGA-CZ-5988-01,TCGA-CZ-5988,1,01,Agilent Custom
TCGA-HT-7676-01,TCGA-HT-7676,1,01,Agilent Custom
TCGA-FG-8185-01,TCGA-FG-8185,1,01,Agilent Custom
TCGA-S9-A6WL-01,TCGA-S9-A6WL,1,01,Agilent Custom
TCGA-S9-A6WE-01,TCGA-S9-A6WE,1,01,Agilent Custom
TCGA-DH-A7US-01,TCGA-DH-A7US,1,01,Agilent Custom
TCGA-55-A48Y-01,TCGA-55-A48Y,1,01,Agilent Custom
TCGA-86-A4JF-01,TCGA-86-A4JF,1,01,Agilent Custom
TCGA-73-4676-01,TCGA-73-4676,1,01,Agilent Custom
TCGA-91-A4BC-01,TCGA-91-A4BC,1,01,Agilent Custom
TCGA-62-8399-01,TCGA-62-8399,1,01,Agilent Custom
TCGA-44-A4SS-01,TCGA-44-A4SS,1,01,Agilent Custom
TCGA-62-A46P-01,TCGA-62-A46P,1,01,Agilent Custom
TCGA-95-7947-01,TCGA-95-7947,1,01,Agilent Custom
TCGA-34-2608-01,TCGA-34-2608,1,01,Agilent Custom
TCGA-85-8582-01,TCGA-85-8582,1,01,Agilent Custom
TCGA-FB-A7DR-01,TCGA-FB-A7DR,1,01,Agilent Custom
TCGA-IB-AAUU-01,TCGA-IB-AAUU,1,01,Agilent Custom
TCGA-ZG-A9MC-01,TCGA-ZG-A9MC,1,01,Agilent Custom
TCGA-CH-5771-01,TCGA-CH-5771,1,01,Agilent Custom
TCGA-EJ-A7NJ-01,TCGA-EJ-A7NJ,1,01,Agilent Custom
TCGA-M7-A721-01,TCGA-M7-A721,1,01,Agilent Custom
TCGA-KK-A6E6-01,TCGA-KK-A6E6,1,01,Agilent Custom
TCGA-2A-AAYU-01,TCGA-2A-AAYU,1,01,Agilent Custom
TCGA-HC-7078-01,TCGA-HC-7078,1,01,Agilent Custom
TCGA-HC-A6AP-01,TCGA-HC-A6AP,1,01,Agilent Custom
TCGA-CD-8529-01,TCGA-CD-8529,1,01,Agilent Custom
TCGA-CG-4306-01,TCGA-CG-4306,1,01,Agilent Custom
TCGA-HU-A4H5-01,TCGA-HU-A4H5,1,01,Agilent Custom
TCGA-EM-A2P0-01,TCGA-EM-A2P0,1,01,Agilent Custom
TCGA-CF-A9FF-01,TCGA-CF-A9FF,1,01,Agilent Custom
TCGA-UY-A78L-01,TCGA-UY-A78L,1,01,Agilent Custom
TCGA-E7-A8O8-01,TCGA-E7-A8O8,1,01,Agilent Custom
TCGA-ZF-AA54-01,TCGA-ZF-AA54,1,01,Agilent Custom
TCGA-32-2634-01,TCGA-32-2634,1,01,Agilent Custom
TCGA-32-5222-01,TCGA-32-5222,1,01,Agilent Custom
TCGA-HW-7491-01,TCGA-HW-7491,1,01,Agilent Custom
TCGA-DU-6399-01,TCGA-DU-6399,1,01,Agilent Custom
TCGA-HT-7602-01,TCGA-HT-7602,1,01,Agilent Custom
TCGA-HT-7882-01,TCGA-HT-7882,1,01,Agilent Custom
TCGA-DU-7007-01,TCGA-DU-7007,1,01,Agilent Custom
TCGA-FG-8187-01,TCGA-FG-8187,1,01,Agilent Custom
TCGA-MP-A4T8-01,TCGA-MP-A4T8,1,01,Agilent Custom
TCGA-L9-A50W-01,TCGA-L9-A50W,1,01,Agilent Custom
TCGA-55-8085-01,TCGA-55-8085,1,01,Agilent Custom
TCGA-62-A471-01,TCGA-62-A471,1,01,Agilent Custom
TCGA-60-2724-01,TCGA-60-2724,1,01,Agilent Custom
TCGA-NC-A5HG-01,TCGA-NC-A5HG,1,01,Agilent Custom
TCGA-56-8624-01,TCGA-56-8624,1,01,Agilent Custom
TCGA-3A-A9IO-01,TCGA-3A-A9IO,1,01,Agilent Custom
TCGA-HZ-A77P-01,TCGA-HZ-A77P,1,01,Agilent Custom
TCGA-WB-A819-01,TCGA-WB-A819,1,01,Agilent Custom
TCGA-WB-A81W-01,TCGA-WB-A81W,1,01,Agilent Custom
TCGA-WB-A822-01,TCGA-WB-A822,1,01,Agilent Custom
TCGA-QR-A70I-01,TCGA-QR-A70I,1,01,Agilent Custom
TCGA-G9-7509-01,TCGA-G9-7509,1,01,Agilent Custom
TCGA-EJ-7781-01,TCGA-EJ-7781,1,01,Agilent Custom
TCGA-CH-5769-01,TCGA-CH-5769,1,01,Agilent Custom
TCGA-G9-6333-01,TCGA-G9-6333,1,01,Agilent Custom
TCGA-KK-A5A1-01,TCGA-KK-A5A1,1,01,Agilent Custom
TCGA-G9-6332-01,TCGA-G9-6332,1,01,Agilent Custom
TCGA-VQ-A94U-01,TCGA-VQ-A94U,1,01,Agilent Custom
TCGA-BR-6706-01,TCGA-BR-6706,1,01,Agilent Custom
TCGA-BJ-A290-01,TCGA-BJ-A290,1,01,Agilent Custom
TCGA-DJ-A3VK-01,TCGA-DJ-A3VK,1,01,Agilent Custom
TCGA-DJ-A13L-01,TCGA-DJ-A13L,1,01,Agilent Custom
TCGA-EM-A4FH-01,TCGA-EM-A4FH,1,01,Agilent Custom
TCGA-XF-A9SV-01,TCGA-XF-A9SV,1,01,Agilent Custom
TCGA-G2-AA3F-01,TCGA-G2-AA3F,1,01,Agilent Custom
TCGA-CN-6994-01,TCGA-CN-6994,1,01,Agilent Custom
TCGA-CV-A45O-01,TCGA-CV-A45O,1,01,Agilent Custom
TCGA-MZ-A6I9-01,TCGA-MZ-A6I9,1,01,Agilent Custom
TCGA-CV-6939-01,TCGA-CV-6939,1,01,Agilent Custom
TCGA-CR-7401-01,TCGA-CR-7401,1,01,Agilent Custom
TCGA-CN-4739-01,TCGA-CN-4739,1,01,Agilent Custom
TCGA-B0-5115-01,TCGA-B0-5115,1,01,Agilent Custom
TCGA-CZ-4853-01,TCGA-CZ-4853,1,01,Agilent Custom
TCGA-DW-7841-01,TCGA-DW-7841,1,01,Agilent Custom
TCGA-HT-7467-01,TCGA-HT-7467,1,01,Agilent Custom
TCGA-HT-7469-01,TCGA-HT-7469,1,01,Agilent Custom
TCGA-DU-A76L-01,TCGA-DU-A76L,1,01,Agilent Custom
TCGA-FG-8182-01,TCGA-FG-8182,1,01,Agilent Custom
TCGA-DU-A7T8-01,TCGA-DU-A7T8,1,01,Agilent Custom
TCGA-TQ-A7RV-01,TCGA-TQ-A7RV,1,01,Agilent Custom
TCGA-75-7025-01,TCGA-75-7025,1,01,Agilent Custom
TCGA-49-AAR0-01,TCGA-49-AAR0,1,01,Agilent Custom
TCGA-98-8022-01,TCGA-98-8022,1,01,Agilent Custom
TCGA-3A-A9IX-01,TCGA-3A-A9IX,1,01,Agilent Custom
TCGA-IB-AAUM-01,TCGA-IB-AAUM,1,01,Agilent Custom
TCGA-3E-AAAZ-01,TCGA-3E-AAAZ,1,01,Agilent Custom
TCGA-2J-AAB4-01,TCGA-2J-AAB4,1,01,Agilent Custom
TCGA-V1-A8ML-01,TCGA-V1-A8ML,1,01,Agilent Custom
TCGA-J9-A8CK-01,TCGA-J9-A8CK,1,01,Agilent Custom
TCGA-EJ-A8FP-01,TCGA-EJ-A8FP,1,01,Agilent Custom
TCGA-G9-6351-01,TCGA-G9-6351,1,01,Agilent Custom
TCGA-VN-A88L-01,TCGA-VN-A88L,1,01,Agilent Custom
TCGA-VP-A87J-01,TCGA-VP-A87J,1,01,Agilent Custom
TCGA-XV-A9W2-01,TCGA-XV-A9W2,1,01,Agilent Custom
TCGA-VQ-A8PH-01,TCGA-VQ-A8PH,1,01,Agilent Custom
TCGA-KB-A93J-01,TCGA-KB-A93J,1,01,Agilent Custom
TCGA-BR-4367-01,TCGA-BR-4367,1,01,Agilent Custom
TCGA-BR-7901-01,TCGA-BR-7901,1,01,Agilent Custom
TCGA-DJ-A3VG-01,TCGA-DJ-A3VG,1,01,Agilent Custom
TCGA-WC-A881-01,TCGA-WC-A881,1,01,Agilent Custom
TCGA-HQ-A2OE-01,TCGA-HQ-A2OE,1,01,Agilent Custom
TCGA-YC-A8S6-01,TCGA-YC-A8S6,1,01,Agilent Custom
TCGA-4Z-AA84-01,TCGA-4Z-AA84,1,01,Agilent Custom
TCGA-XF-A9SW-01,TCGA-XF-A9SW,1,01,Agilent Custom
TCGA-02-0047-01,TCGA-02-0047,1,01,Agilent Custom
TCGA-41-2571-01,TCGA-41-2571,1,01,Agilent Custom
TCGA-CN-5365-01,TCGA-CN-5365,1,01,Agilent Custom
TCGA-CV-7429-01,TCGA-CV-7429,1,01,Agilent Custom
TCGA-CV-7409-01,TCGA-CV-7409,1,01,Agilent Custom
TCGA-BP-5007-01,TCGA-BP-5007,1,01,Agilent Custom
TCGA-DB-A64P-01,TCGA-DB-A64P,1,01,Agilent Custom
TCGA-TQ-A7RN-01,TCGA-TQ-A7RN,1,01,Agilent Custom
TCGA-TQ-A7RH-01,TCGA-TQ-A7RH,1,01,Agilent Custom
TCGA-FG-7641-01,TCGA-FG-7641,1,01,Agilent Custom
TCGA-HT-A5RB-01,TCGA-HT-A5RB,1,01,Agilent Custom
TCGA-DU-6394-01,TCGA-DU-6394,1,01,Agilent Custom
TCGA-P5-A5F6-01,TCGA-P5-A5F6,1,01,Agilent Custom
TCGA-56-7221-01,TCGA-56-7221,1,01,Agilent Custom
TCGA-43-A474-01,TCGA-43-A474,1,01,Agilent Custom
TCGA-FB-AAQ1-01,TCGA-FB-AAQ1,1,01,Agilent Custom
TCGA-IB-AAUV-01,TCGA-IB-AAUV,1,01,Agilent Custom
TCGA-IB-A7M4-01,TCGA-IB-A7M4,1,01,Agilent Custom
TCGA-IB-8127-01,TCGA-IB-8127,1,01,Agilent Custom
TCGA-M7-A722-01,TCGA-M7-A722,1,01,Agilent Custom
TCGA-CH-5772-01,TCGA-CH-5772,1,01,Agilent Custom
TCGA-YL-A9WJ-01,TCGA-YL-A9WJ,1,01,Agilent Custom
TCGA-2A-AAYO-01,TCGA-2A-AAYO,1,01,Agilent Custom
TCGA-ZG-A8QZ-01,TCGA-ZG-A8QZ,1,01,Agilent Custom
TCGA-V1-A9OL-01,TCGA-V1-A9OL,1,01,Agilent Custom
TCGA-EB-A4P0-01,TCGA-EB-A4P0,1,01,Agilent Custom
TCGA-HU-A4GF-01,TCGA-HU-A4GF,1,01,Agilent Custom
TCGA-BR-6454-01,TCGA-BR-6454,1,01,Agilent Custom
TCGA-D7-8578-01,TCGA-D7-8578,1,01,Agilent Custom
TCGA-EM-A2CL-01,TCGA-EM-A2CL,1,01,Agilent Custom
TCGA-MK-A4N6-01,TCGA-MK-A4N6,1,01,Agilent Custom
TCGA-EM-A4FO-01,TCGA-EM-A4FO,1,01,Agilent Custom
TCGA-EM-A2OX-01,TCGA-EM-A2OX,1,01,Agilent Custom
TCGA-EL-A3ZT-01,TCGA-EL-A3ZT,1,01,Agilent Custom
TCGA-KQ-A41P-01,TCGA-KQ-A41P,1,01,Agilent Custom
TCGA-DK-AA6T-01,TCGA-DK-AA6T,1,01,Agilent Custom
TCGA-XF-AAN2-01,TCGA-XF-AAN2,1,01,Agilent Custom
TCGA-06-5415-01,TCGA-06-5415,1,01,Agilent Custom
TCGA-CR-7402-01,TCGA-CR-7402,1,01,Agilent Custom
TCGA-BA-4078-01,TCGA-BA-4078,1,01,Agilent Custom
TCGA-BB-A6UM-01,TCGA-BB-A6UM,1,01,Agilent Custom
TCGA-CZ-5986-01,TCGA-CZ-5986,1,01,Agilent Custom
TCGA-CJ-4901-01,TCGA-CJ-4901,1,01,Agilent Custom
TCGA-B0-5710-01,TCGA-B0-5710,1,01,Agilent Custom
TCGA-F6-A8O4-01,TCGA-F6-A8O4,1,01,Agilent Custom
TCGA-HT-8106-01,TCGA-HT-8106,1,01,Agilent Custom
TCGA-HT-7856-01,TCGA-HT-7856,1,01,Agilent Custom
TCGA-69-8254-01,TCGA-69-8254,1,01,Agilent Custom
TCGA-69-7761-01,TCGA-69-7761,1,01,Agilent Custom
TCGA-50-5939-01,TCGA-50-5939,1,01,Agilent Custom
TCGA-95-7562-01,TCGA-95-7562,1,01,Agilent Custom
TCGA-50-5072-01,TCGA-50-5072,1,01,Agilent Custom
TCGA-58-8388-01,TCGA-58-8388,1,01,Agilent Custom
TCGA-60-2726-01,TCGA-60-2726,1,01,Agilent Custom
TCGA-NC-A5HJ-01,TCGA-NC-A5HJ,1,01,Agilent Custom
TCGA-56-8622-01,TCGA-56-8622,1,01,Agilent Custom
TCGA-37-A5EN-01,TCGA-37-A5EN,1,01,Agilent Custom
TCGA-TP-A8TT-01,TCGA-TP-A8TT,1,01,Agilent Custom
TCGA-VN-A943-01,TCGA-VN-A943,1,01,Agilent Custom
TCGA-3M-AB46-01,TCGA-3M-AB46,1,01,Agilent Custom
TCGA-CD-8532-01,TCGA-CD-8532,1,01,Agilent Custom
TCGA-DJ-A4V5-01,TCGA-DJ-A4V5,1,01,Agilent Custom
TCGA-EL-A3ZM-01,TCGA-EL-A3ZM,1,01,Agilent Custom
TCGA-EL-A3MZ-01,TCGA-EL-A3MZ,1,01,Agilent Custom
TCGA-J8-A3YF-01,TCGA-J8-A3YF,1,01,Agilent Custom
TCGA-EM-A2P1-01,TCGA-EM-A2P1,1,01,Agilent Custom
TCGA-HC-8265-01,TCGA-HC-8265,1,01,Agilent Custom
TCGA-XF-AAMJ-01,TCGA-XF-AAMJ,1,01,Agilent Custom
TCGA-GV-A3JW-01,TCGA-GV-A3JW,1,01,Agilent Custom
TCGA-XF-AAML-01,TCGA-XF-AAML,1,01,Agilent Custom
TCGA-GU-A766-01,TCGA-GU-A766,1,01,Agilent Custom
TCGA-06-0132-01,TCGA-06-0132,1,01,Agilent Custom
TCGA-06-0646-01,TCGA-06-0646,1,01,Agilent Custom
TCGA-16-0846-01,TCGA-16-0846,1,01,Agilent Custom
TCGA-CN-5355-01,TCGA-CN-5355,1,01,Agilent Custom
TCGA-CV-5432-01,TCGA-CV-5432,1,01,Agilent Custom
TCGA-BP-4988-01,TCGA-BP-4988,1,01,Agilent Custom
TCGA-CS-4941-01,TCGA-CS-4941,1,01,Agilent Custom
TCGA-CS-5395-01,TCGA-CS-5395,1,01,Agilent Custom
TCGA-E1-A7YO-01,TCGA-E1-A7YO,1,01,Agilent Custom
TCGA-HT-7468-01,TCGA-HT-7468,1,01,Agilent Custom
TCGA-WY-A85C-01,TCGA-WY-A85C,1,01,Agilent Custom
TCGA-DU-A7TC-01,TCGA-DU-A7TC,1,01,Agilent Custom
TCGA-HT-A617-01,TCGA-HT-A617,1,01,Agilent Custom
TCGA-86-8279-01,TCGA-86-8279,1,01,Agilent Custom
TCGA-55-6983-01,TCGA-55-6983,1,01,Agilent Custom
TCGA-69-7763-01,TCGA-69-7763,1,01,Agilent Custom
TCGA-78-7167-01,TCGA-78-7167,1,01,Agilent Custom
TCGA-34-8455-01,TCGA-34-8455,1,01,Agilent Custom
TCGA-77-A5GF-01,TCGA-77-A5GF,1,01,Agilent Custom
TCGA-58-A46L-01,TCGA-58-A46L,1,01,Agilent Custom
TCGA-2J-AABO-01,TCGA-2J-AABO,1,01,Agilent Custom
TCGA-IB-A6UG-01,TCGA-IB-A6UG,1,01,Agilent Custom
TCGA-2J-AABA-01,TCGA-2J-AABA,1,01,Agilent Custom
TCGA-QR-A70R-01,TCGA-QR-A70R,1,01,Agilent Custom
TCGA-P8-A5KC-01,TCGA-P8-A5KC,1,01,Agilent Custom
TCGA-ZG-A9LU-01,TCGA-ZG-A9LU,1,01,Agilent Custom
TCGA-VP-A87B-01,TCGA-VP-A87B,1,01,Agilent Custom
TCGA-EJ-A46E-01,TCGA-EJ-A46E,1,01,Agilent Custom
TCGA-KC-A7FA-01,TCGA-KC-A7FA,1,01,Agilent Custom
TCGA-ZG-A9L0-01,TCGA-ZG-A9L0,1,01,Agilent Custom
TCGA-EJ-5522-01,TCGA-EJ-5522,1,01,Agilent Custom
TCGA-CH-5791-01,TCGA-CH-5791,1,01,Agilent Custom
TCGA-KK-A7AV-01,TCGA-KK-A7AV,1,01,Agilent Custom
TCGA-V1-A8WL-01,TCGA-V1-A8WL,1,01,Agilent Custom
TCGA-EJ-A46G-01,TCGA-EJ-A46G,1,01,Agilent Custom
TCGA-FW-A5DX-01,TCGA-FW-A5DX,1,01,Agilent Custom
TCGA-VQ-AA6J-01,TCGA-VQ-AA6J,1,01,Agilent Custom
TCGA-D7-6818-01,TCGA-D7-6818,1,01,Agilent Custom
TCGA-IN-A6RS-01,TCGA-IN-A6RS,1,01,Agilent Custom
TCGA-BJ-A0ZJ-01,TCGA-BJ-A0ZJ,1,01,Agilent Custom
TCGA-EM-A3AJ-01,TCGA-EM-A3AJ,1,01,Agilent Custom
TCGA-DJ-A1QM-01,TCGA-DJ-A1QM,1,01,Agilent Custom
TCGA-E7-A7DV-01,TCGA-E7-A7DV,1,01,Agilent Custom
TCGA-DK-A6AW-01,TCGA-DK-A6AW,1,01,Agilent Custom
TCGA-19-2620-01,TCGA-19-2620,1,01,Agilent Custom
TCGA-DQ-7592-01,TCGA-DQ-7592,1,01,Agilent Custom
TCGA-CN-5364-01,TCGA-CN-5364,1,01,Agilent Custom
TCGA-IQ-A61G-01,TCGA-IQ-A61G,1,01,Agilent Custom
TCGA-P3-A5QE-01,TCGA-P3-A5QE,1,01,Agilent Custom
TCGA-CV-7235-01,TCGA-CV-7235,1,01,Agilent Custom
TCGA-BP-5008-01,TCGA-BP-5008,1,01,Agilent Custom
TCGA-HE-7129-01,TCGA-HE-7129,1,01,Agilent Custom
TCGA-DW-7836-01,TCGA-DW-7836,1,01,Agilent Custom
TCGA-TM-A84J-01,TCGA-TM-A84J,1,01,Agilent Custom
TCGA-HT-7477-01,TCGA-HT-7477,1,01,Agilent Custom
TCGA-DU-7292-01,TCGA-DU-7292,1,01,Agilent Custom
TCGA-HT-7472-01,TCGA-HT-7472,1,01,Agilent Custom
